PartitionKey,RowKey,Timestamp,definition
"noun:01,2,04,2,18,21,004,094,",genus inula,2016-01-30T03:19:36.348Z, genus of Old World herbs or subshrubs: elecampane  
"noun:01,2,04,2,18,21,004,095,",genus iva,2016-01-30T03:19:36.828Z, small genus of American herbs or shrubs; in some classifications placed in a separate family Ambrosiaceae  
"noun:01,2,04,2,18,21,004,096,",genus krigia,2016-01-30T03:19:37.356Z, small herbs closely related to chicory: dwarf dandelions  
"noun:01,2,04,2,18,21,004,097,",lactuca,2016-01-30T03:19:37.891Z, an herb with milky juice: lettuce; prickly lettuce  
"noun:01,2,04,2,18,21,004,098,",lagenophera,2016-01-30T03:19:39.166Z, small genus of herbs of Australia and South America having small solitary white or purple flowers similar to true daisies of genus Bellis  
"noun:01,2,04,2,18,21,004,099,",lasthenia,2016-01-30T03:19:39.384Z, small genus of herbs of Pacific coast of North and South America  
"noun:01,2,04,2,18,21,004,100,",layia,2016-01-30T03:19:39.726Z, genus of western United States annuals with showy yellow or white flowers  
"noun:01,2,04,2,18,21,004,101,",leontodon,2016-01-30T03:19:40.093Z, hawkbit  
"noun:01,2,04,2,18,21,004,102,",leontopodium,2016-01-30T03:19:40.726Z, edelweiss  
"noun:01,2,04,2,18,21,004,103,",leucanthemum,2016-01-30T03:19:41.128Z, comprises plants often included in the genus Chrysanthemum  
"noun:01,2,04,2,18,21,004,104,",leucogenes,2016-01-30T03:19:42.210Z, New Zealand edelweiss  
"noun:01,2,04,2,18,21,004,105,",liatris,2016-01-30T03:19:42.509Z, genus of perennial North American herbs with aromatic usually cormous roots  
"noun:01,2,04,2,18,21,004,106,",ligularia,2016-01-30T03:19:43.219Z, genus of Old World herbs resembling groundsel: leopard plants  
"noun:01,2,04,2,18,21,004,107,",lindheimera,2016-01-30T03:19:43.471Z, one species: Texas star  
"noun:01,2,04,2,18,21,004,108,",lonas,2016-01-30T03:19:43.856Z, one species: yellow ageratum  
"noun:01,2,04,2,18,21,004,109,",machaeranthera,2016-01-30T03:19:44.451Z, wildflowers of western North America  
"noun:01,2,04,2,18,21,004,110,",madia,2016-01-30T03:19:45.032Z, genus of sticky herbs with yellow flowers open in morning or evening but closed in bright light  
"noun:01,2,04,2,18,21,004,111,",matricaria,2016-01-30T03:19:46.131Z, chiefly Old World strong-smelling weedy herbs; comprises plants sometimes included in other genera: e.g. Tanacetum; Tripleurospermum  
"noun:01,2,04,2,18,21,004,112,",melampodium,2016-01-30T03:19:46.654Z, herbs and subshrubs of warm North America  
"noun:01,2,04,2,18,21,004,113,",mikania,2016-01-30T03:19:46.982Z, large genus of evergreen lianas of tropical America  
"noun:01,2,04,2,18,21,004,114,",genus mutisia,2016-01-30T03:19:47.310Z, genus of South American shrubs or lianas having large flower heads with feathery pappuses  
"noun:01,2,04,2,18,21,004,115,",nabalus,2016-01-30T03:19:47.713Z, genus of North American and east Asian perennial herbs; sometimes included in genus Prenanthes  
"noun:01,2,04,2,18,21,004,116,",olearia,2016-01-30T03:19:48.421Z, large genus of Australian evergreen shrubs or small trees with large daisylike flowers  
"noun:01,2,04,2,18,21,004,117,",onopordum,2016-01-30T03:19:49.266Z, a genus of Eurasian herbs of the family Compositae with prickly foliage and large purplish flowers  
"noun:01,2,04,2,18,21,004,118,",genus othonna,2016-01-30T03:19:49.604Z, genus of western African herbs or shrubs  
"noun:01,2,04,2,18,21,004,119,",ozothamnus,2016-01-30T03:19:49.902Z, genus of Australian shrubs and perennial herbs; sometimes included in genus Helichrysum  
"noun:01,2,04,2,18,21,004,120,",packera,2016-01-30T03:19:50.275Z, genus of American of east Asian perennial herbs with yellow to orange or red flower rays; sometimes included in genus Senecio  
"noun:01,2,04,2,18,21,004,121,",parthenium,2016-01-30T03:19:50.810Z, small genus of North American herbs and shrubs with terminal panicles of small ray flowers  
"noun:01,2,04,2,18,21,004,122,",pericallis,2016-01-30T03:19:51.557Z, cineraria  
"noun:01,2,04,2,18,21,004,123,",petasites,2016-01-30T03:19:52.155Z, genus of rhizomatous herbs of north temperate regions: butterbur; sweet coltsfoot  
"noun:01,2,04,2,18,21,004,124,",picris,2016-01-30T03:19:52.849Z, genus of weedy Old World yellow-flowered herbs usually containing a bitter-tasting substance: bitterweed  
"noun:01,2,04,2,18,21,004,125,",pilosella,2016-01-30T03:19:53.266Z, genus of hairy perennial herbs with horizontal rhizomes and leafy or underground stolons; Eurasia and North Africa; often considered congeneric with Hieracium  
"noun:01,2,04,2,18,21,004,126,",piqueria,2016-01-30T03:19:54.036Z, small genus of tropical American perennial herbs or subshrubs with white to pale yellow flowers; often included in genus Stevia  
"noun:01,2,04,2,18,21,004,127,",prenanthes,2016-01-30T03:19:54.403Z, genus of North American and Asiatic perennial herbs having pinnatisect leaves small heads of drooping yellowish to purple flowers; sometimes includes species often placed in genus Nabalus  
"noun:01,2,04,2,18,21,004,128,",genus pteropogon,2016-01-30T03:19:54.936Z, genus of Australian and South African herbs including some from genus Helipterum  
"noun:01,2,04,2,18,21,004,129,",pulicaria,2016-01-30T03:19:55.332Z, genus of temperate Old World herbs: fleabane  
"noun:01,2,04,2,18,21,004,130,",pyrethrum,2016-01-30T03:19:55.740Z, used in former classifications for plants later placed in genus Chrysanthemum and now often included in genus Tanacetum  
"noun:01,2,04,2,18,21,004,131,",raoulia,2016-01-30T03:19:55.929Z, genus of low-growing mat-forming New Zealand plants; in some classifications includes species placed in genus Haastia  
"noun:01,2,04,2,18,21,004,132,",ratibida,2016-01-30T03:19:56.305Z, genus of perennial wildflowers of North American plains and prairies; often cultivated for their showy flower heads  
"noun:01,2,04,2,18,21,004,133,",genus rhodanthe,2016-01-30T03:19:57.198Z, genus of xerophytic herbs and shrubs of South Africa and Australia; sometimes included in genus Helipterum  
"noun:01,2,04,2,18,21,004,134,",rudbeckia,2016-01-30T03:19:57.517Z, North American perennial herbs with showy cone-shaped flower heads  
"noun:01,2,04,2,18,21,004,135,",santolina,2016-01-30T03:19:58.193Z, genus of Mediterranean subshrubs with rayless flower heads  
"noun:01,2,04,2,18,21,004,136,",sanvitalia,2016-01-30T03:19:58.439Z, small genus of tropical American annual herbs: creeping zinnia  
"noun:01,2,04,2,18,21,004,137,",saussurea,2016-01-30T03:19:58.789Z, genus of herbs of temperate and cool regions of Eurasia  
"noun:01,2,04,2,18,21,004,138,",scolymus,2016-01-30T03:19:59.123Z, small genus of thistlelike herbs of the Mediterranean region  
"noun:01,2,04,2,18,21,004,139,",senecio,2016-01-30T03:19:59.697Z, enormous and diverse cosmopolitan genus of trees and shrubs and vines and herbs including many weeds  
"noun:01,2,04,2,18,21,004,140,",genus scorzonera,2016-01-30T03:20:01.155Z, genus of narrow-leaved European herbs  
"noun:01,2,04,2,18,21,004,141,",sericocarpus,2016-01-30T03:20:01.534Z, small genus of herbs of the eastern United States: white-topped asters  
"noun:01,2,04,2,18,21,004,142,",seriphidium,2016-01-30T03:20:02.199Z, woody plants grown chiefly for their silver or grey and often aromatic foliage; formerly included in the genus Artemisia  
"noun:01,2,04,2,18,21,004,143,",serratula,2016-01-30T03:20:03.158Z, genus of Old World perennial herbs with spirally arranged toothed leaves  
"noun:01,2,04,2,18,21,004,144,",silphium,2016-01-30T03:20:03.556Z, tall North American perennial herbs  
"noun:01,2,04,2,18,21,004,145,",silybum,2016-01-30T03:20:03.878Z, small genus of east African herbs  
"noun:01,2,04,2,18,21,004,146,",solidago,2016-01-30T03:20:04.112Z, goldenrod  
"noun:01,2,04,2,18,21,004,147,",sonchus,2016-01-30T03:20:07.199Z, sow thistles  
"noun:01,2,04,2,18,21,004,148,",stenotus,2016-01-30T03:20:07.799Z, genus of western North American low evergreen shrubs growing in dense tufts  
"noun:01,2,04,2,18,21,004,149,",genus stevia,2016-01-30T03:20:08.275Z, genus of shrubs and herbs of tropical and warm Americas  
"noun:01,2,04,2,18,21,004,150,",stokesia,2016-01-30T03:20:08.611Z, one species: stokes' aster  
"noun:01,2,04,2,18,21,004,151,",tageteste,2016-01-30T03:20:09.010Z, marigolds  
"noun:01,2,04,2,18,21,004,152,",tanacetum,2016-01-30T03:20:09.680Z, a large genus of plants resembling chrysanthemums; comprises some plants often included in other genera especially genus Chrysanthemum  
"noun:01,2,04,2,18,21,004,153,",taraxacum,2016-01-30T03:20:12.226Z, an asterid dicot genus of the family Compositae including dandelions  
"noun:01,2,04,2,18,21,004,154,",tetraneuris,2016-01-30T03:20:13.014Z, genus of hairy yellow-flowered plants of the western United States  
"noun:01,2,04,2,18,21,004,155,",genus tithonia,2016-01-30T03:20:13.561Z, genus of robust herbs of Mexico and Central America: Mexican sunflower  
"noun:01,2,04,2,18,21,004,156,",townsendia,2016-01-30T03:20:13.875Z, genus of western American low tufted herbs: Easter daisy  
"noun:01,2,04,2,18,21,004,157,",tragopogon,2016-01-30T03:20:14.256Z, genus of Old World herbs with linear entire leaves and yellow or purple flower heads  
"noun:01,2,04,2,18,21,004,158,",trilisa,2016-01-30T03:20:15.213Z, genus of herbs of southern United States  
"noun:01,2,04,2,18,21,004,159,",tripleurospermum,2016-01-30T03:20:15.579Z, small genus comprising plants often included in genus Matricaria  
"noun:01,2,04,2,18,21,004,160,",tussilago,2016-01-30T03:20:16.294Z, genus of low creeping yellow-flowered perennial herbs of north temperate regions: coltsfoots; in some classifications includes species often placed in other genera especially Homogyne and Petasites  
"noun:01,2,04,2,18,21,004,161,",genus ursinia,2016-01-30T03:20:16.771Z, genus of South African herbs and shrubs cultivated as ornamentals  
"noun:01,2,04,2,18,21,004,162,",verbesina,2016-01-30T03:20:17.123Z, herbs and shrubs of warm North America to Mexico; includes plants formerly placed in genus Actinomeris  
"noun:01,2,04,2,18,21,004,163,",actinomeris,2016-01-30T03:20:17.321Z, used in some classification systems for plants now included in genus Verbesina  
"noun:01,2,04,2,18,21,004,164,",genus vernonia,2016-01-30T03:20:18.456Z, genus of New World tropical herbs or shrubs with terminal cymose heads of tubular flowers  
"noun:01,2,04,2,18,21,004,165,",genus wyethia,2016-01-30T03:20:18.786Z, coarse leafy perennial plants resembling sunflowers found especially in the western United States  
"noun:01,2,04,2,18,21,004,166,",xanthium,2016-01-30T03:20:19.389Z, coarse herbs having small heads of greenish flowers followed by burrs with hooked bristles  
"noun:01,2,04,2,18,21,004,167,",genus xeranthemum,2016-01-30T03:20:19.739Z, genus of annual densely hairy herbs of Mediterranean to southwestern Asia  
"noun:01,2,04,2,18,21,004,168,",genus zinnia,2016-01-30T03:20:20.138Z, genus of annual or perennial plants of tropical America having solitary heads of brightly colored flowers  
"noun:01,2,04,2,18,21,004,169,",rubia,2016-01-30T03:29:20.860Z, type genus of the Rubiaceae; Old World herbs and subshrubs grown for their medicinal properties and for dye substances extracted from their roots  
"noun:01,2,04,2,18,21,004,170,",asperula,2016-01-30T03:29:21.334Z, woodruff  
"noun:01,2,04,2,18,21,004,171,",calycophyllum,2016-01-30T03:29:21.890Z, medium to large tropical American trees having shiny reddish-brown shredding bark  
"noun:01,2,04,2,18,21,004,172,",chiococca,2016-01-30T03:29:22.206Z, shrubs of tropical and subtropical New World  
"noun:01,2,04,2,18,21,004,173,",coffea,2016-01-30T03:29:22.612Z, coffee trees  
"noun:01,2,04,2,18,21,004,174,",genus cinchona,2016-01-30T03:29:23.508Z, large genus of trees of Andean region of South America having medicinal bark  
"noun:01,2,04,2,18,21,004,175,",galium,2016-01-30T03:29:24.406Z, annual or perennial herbs: bedstraw; cleavers  
"noun:01,2,04,2,18,21,004,176,",genus gardenia,2016-01-30T03:29:25.746Z, large genus of attractive Old World tropical shrubs and small trees  
"noun:01,2,04,2,18,21,004,177,",genus genipa,2016-01-30T03:29:26.317Z, tropical American evergreen trees or shrubs bearing yellow flowers and succulent edible fruit with a thick rind  
"noun:01,2,04,2,18,21,004,178,",genus hamelia,2016-01-30T03:29:26.907Z, evergreen tropical American shrubs or small trees  
"noun:01,2,04,2,18,21,004,179,",mitchella,2016-01-30T03:29:27.609Z, creeping evergreen herbs of North America  
"noun:01,2,04,2,18,21,004,180,",nauclea,2016-01-30T03:29:28.046Z, small genus of evergreen tropical shrubs or trees with smooth leathery leaves  
"noun:01,2,04,2,18,21,004,181,",pinckneya,2016-01-30T03:29:28.286Z, small genus of shrubs or small trees of southeastern United States and northern South America  
"noun:01,2,04,2,18,21,004,182,",psychotria,2016-01-30T03:29:28.629Z, tropical chiefly South American shrubs and trees  
"noun:01,2,04,2,18,21,004,183,",sarcocephalus,2016-01-30T03:29:29.235Z, genus of tropical African trees and shrubs  
"noun:01,2,04,2,18,21,004,184,",vangueria,2016-01-30T03:29:29.623Z, tropical African and Asiatic trees and shrubs having one-seeded fruit  
"noun:01,2,04,2,18,21,004,185,",genus abelia,2016-01-30T03:29:30.262Z, chiefly east Asian shrubs  
"noun:01,2,04,2,18,21,004,186,",diervilla,2016-01-30T03:29:31.036Z, small genus of low deciduous shrubs: bush honeysuckles  
"noun:01,2,04,2,18,21,004,187,",kolkwitzia,2016-01-30T03:29:31.583Z, Chinese genus of 1 species: beauty bush  
"noun:01,2,04,2,18,21,004,188,",leycesteria,2016-01-30T03:29:31.952Z, small species of shrubs of western Himalayas to China  
"noun:01,2,04,2,18,21,004,189,",linnaea,2016-01-30T03:29:32.354Z, one species: twinflower  
"noun:01,2,04,2,18,21,004,190,",lonicera,2016-01-30T03:29:32.805Z, woodbine  
"noun:01,2,04,2,18,21,004,191,",symphoricarpos,2016-01-30T03:29:35.957Z, deciduous shrubs of North America and Central America and China  
"noun:01,2,04,2,18,21,004,192,",sambucus,2016-01-30T03:29:36.473Z, elder; elderberry  
"noun:01,2,04,2,18,21,004,193,",triostium,2016-01-30T03:29:38.000Z, genus of Asiatic and North American herbs: feverroot  
"noun:01,2,04,2,18,21,004,194,",viburnum,2016-01-30T03:29:38.359Z, deciduous or evergreen shrubs or small trees: arrow-wood; wayfaring tree  
"noun:01,2,04,2,18,21,004,195,",genus weigela,2016-01-30T03:29:39.512Z, east Asian flowering shrubs  
"noun:01,2,04,2,18,21,004,196,",dipsacus,2016-01-30T03:29:39.993Z, type genus of the Dipsacaceae: teasel  
"noun:01,2,04,2,18,21,004,197,",genus scabiosa,2016-01-30T03:29:40.909Z, annual or perennial herbs or subshrubs; mainly Mediterranean  
"noun:01,2,04,2,18,21,004,198,",genus polemonium,2016-01-30T03:31:33.211Z, type genus of the Polemoniaceae  
"noun:01,2,04,2,18,21,004,199,",genus acanthus,2016-01-30T03:31:35.771Z, bear's breeches  
"noun:01,2,04,2,18,21,004,200,",graptophyllum,2016-01-30T03:31:36.358Z, caricature plant  
"noun:01,2,04,2,18,21,004,201,",thunbergia,2016-01-30T03:31:36.721Z, a genus of herbs or vines of the family Acanthaceae  
"noun:01,2,04,2,18,21,004,202,",bignonia,2016-01-30T03:31:37.541Z, one species: cross vine  
"noun:01,2,04,2,18,21,004,203,",genus catalpa,2016-01-30T03:31:38.007Z, a dicotyledonous genus of plants belonging to the family Bignoniaceae; has large flowers (white or mottled) and long terete pods  
"noun:01,2,04,2,18,21,004,204,",chilopsis,2016-01-30T03:31:38.739Z, one species: desert willow  
"noun:01,2,04,2,18,21,004,205,",crescentia,2016-01-30T03:31:39.139Z, a genus of tropical American trees of the family Bignoniaceae; has a short trunk and crooked limbs and drooping branches  
"noun:01,2,04,2,18,21,004,206,",genus gesneria,2016-01-30T03:31:51.555Z, large genus of tropical American herbs having showy tubular flowers  
"noun:01,2,04,2,18,21,004,207,",genus achimenes,2016-01-30T03:31:52.018Z, genus of tropical perennial American herbs  
"noun:01,2,04,2,18,21,004,208,",genus aeschynanthus,2016-01-30T03:31:52.275Z, large genus of East Indian ornamental woody epiphytic plants  
"noun:01,2,04,2,18,21,004,209,",alsobia,2016-01-30T03:31:52.829Z, tropical American herbs sometimes included in genus Episcia  
"noun:01,2,04,2,18,21,004,210,",genus columnea,2016-01-30T03:31:53.189Z, genus of tropical American subshrubs and lianas  
"noun:01,2,04,2,18,21,004,211,",genus episcia,2016-01-30T03:31:53.583Z, genus of tropical American herbs having soft hairy foliage  
"noun:01,2,04,2,18,21,004,212,",genus gloxinia,2016-01-30T03:31:53.983Z, small genus of tropical American herbs with leafy stems and axillary flowers  
"noun:01,2,04,2,18,21,004,213,",genus kohleria,2016-01-30T03:31:54.584Z, genus of tropical American shrubs  
"noun:01,2,04,2,18,21,004,214,",saintpaulia,2016-01-30T03:31:55.002Z, east African herb with nodding flowers; widely cultivated  
"noun:01,2,04,2,18,21,004,215,",sinningia,2016-01-30T03:31:55.384Z, genus of perennial tuberous herbs and shrubs of Central and South America  
"noun:01,2,04,2,18,21,004,216,",genus streptocarpus,2016-01-30T03:31:55.718Z, large genus of usually stemless African or Asian herbs: Cape primrose  
"noun:01,2,04,2,18,21,004,217,",hydrophyllum,2016-01-30T03:31:56.537Z, waterleaf  
"noun:01,2,04,2,18,21,004,218,",emmanthe,2016-01-30T03:31:57.058Z, one species: yellow bells  
"noun:01,2,04,2,18,21,004,219,",eriodictyon,2016-01-30T03:31:57.468Z, small genus of evergreen shrubs of southwestern United States and Mexico  
"noun:01,2,04,2,18,21,004,220,",genus nemophila,2016-01-30T03:31:57.936Z, genus of ornamental chiefly California herbs: baby blue-eyes  
"noun:01,2,04,2,18,21,004,221,",genus phacelia,2016-01-30T03:31:58.589Z, American herbs with usually pinnatifid leaves and blue or purple or white flowers in scorpioid cymes  
"noun:01,2,04,2,18,21,004,222,",pholistoma,2016-01-30T03:31:59.461Z, straggling herbs of southwestern United States  
"noun:01,2,04,2,18,21,004,223,",acinos,2016-01-30T03:32:00.262Z, plants closely allied to the genera Satureja and Calamintha  
"noun:01,2,04,2,18,21,004,224,",agastache,2016-01-30T03:32:00.719Z, giant hyssop; Mexican hyssop  
"noun:01,2,04,2,18,21,004,225,",ajuga,2016-01-30T03:32:01.629Z, bugle  
"noun:01,2,04,2,18,21,004,226,",ballota,2016-01-30T03:32:02.629Z, perennial herbs or subshrubs of especially Mediterranean area: black horehound  
"noun:01,2,04,2,18,21,004,227,",blephilia,2016-01-30T03:32:02.950Z, small genus of North American herbs: wood mints  
"noun:01,2,04,2,18,21,004,228,",calamintha,2016-01-30T03:32:03.626Z, calamint  
"noun:01,2,04,2,18,21,004,229,",clinopodium,2016-01-30T03:32:04.583Z, wild basil  
"noun:01,2,04,2,18,21,004,230,",collinsonia,2016-01-30T03:32:04.841Z, small genus of perennial erect or spreading aromatic herbs; United States  
"noun:01,2,04,2,18,21,004,231,",genus coleus,2016-01-30T03:32:05.241Z, genus of Old World tropical plants cultivated for their variegated leaves; various plants sometimes placed in genera Plectranthus or Solenostemon  
"noun:01,2,04,2,18,21,004,232,",conradina,2016-01-30T03:32:05.918Z, small genus of low aromatic shrubs of southeastern United States  
"noun:01,2,04,2,18,21,004,233,",dracocephalum,2016-01-30T03:32:06.381Z, genus of American herbs and dwarf shrubs of the mint family: dragonheads  
"noun:01,2,04,2,18,21,004,234,",genus elsholtzia,2016-01-30T03:32:06.727Z, genus of Asiatic and African aromatic herbs  
"noun:01,2,04,2,18,21,004,235,",galeopsis,2016-01-30T03:32:07.070Z, erect annual European herbs  
"noun:01,2,04,2,18,21,004,236,",glechoma,2016-01-30T03:32:07.421Z, ground ivy  
"noun:01,2,04,2,18,21,004,237,",hedeoma,2016-01-30T03:32:07.753Z, small genus of American herbs (American pennyroyal)  
"noun:01,2,04,2,18,21,004,238,",hyssopus,2016-01-30T03:32:08.382Z, Eurasian genus of perennial herbs or subshrubs  
"noun:01,2,04,2,18,21,004,239,",lamium,2016-01-30T03:32:09.022Z, genus of Old World herbs: dead nettles; henbits  
"noun:01,2,04,2,18,21,004,240,",lavandula,2016-01-30T03:32:09.818Z, lavender  
"noun:01,2,04,2,18,21,004,241,",leonotis,2016-01-30T03:32:10.953Z, small genus of tropical herbs and subshrubs of South Africa  
"noun:01,2,04,2,18,21,004,242,",leonurus,2016-01-30T03:32:11.691Z, genus of stout Old World herbs having flowers in whorls  
"noun:01,2,04,2,18,21,004,243,",lepechinia,2016-01-30T03:32:11.990Z, a dicotyledonous genus of the family Labiatae  
"noun:01,2,04,2,18,21,004,244,",lycopus,2016-01-30T03:32:12.270Z, small genus of herbs of the mint family  
"noun:01,2,04,2,18,21,004,245,",genus origanum,2016-01-30T03:32:13.009Z, a genus of aromatic mints of the family Labiatae  
"noun:01,2,04,2,18,21,004,246,",majorana,2016-01-30T03:32:13.207Z, small genus of herbs usually included in the genus Origanum  
"noun:01,2,04,2,18,21,004,247,",marrubium,2016-01-30T03:32:14.123Z, Old World aromatic herbs: horehound  
"noun:01,2,04,2,18,21,004,248,",melissa,2016-01-30T03:32:14.635Z, a genus of Old World mints of the family Labiatae  
"noun:01,2,04,2,18,21,004,249,",mentha,2016-01-30T03:32:14.974Z, mint plants  
"noun:01,2,04,2,18,21,004,250,",micromeria,2016-01-30T03:32:17.048Z, large genus of fragrant chiefly Old World herbs  
"noun:01,2,04,2,18,21,004,251,",molucella,2016-01-30T03:32:17.428Z, small genus of aromatic herbs of Mediterranean regions; widely cultivated  
"noun:01,2,04,2,18,21,004,252,",genus monarda,2016-01-30T03:32:17.762Z," wild bergamot, horsemint, beebalm  "
"noun:01,2,04,2,18,21,004,253,",nepeta,2016-01-30T03:32:19.958Z, catmint  
"noun:01,2,04,2,18,21,004,254,",ocimum,2016-01-30T03:32:20.358Z, basil  
"noun:01,2,04,2,18,21,004,255,",perilla,2016-01-30T03:32:20.961Z, small genus of Asiatic herbs  
"noun:01,2,04,2,18,21,004,256,",genus phlomis,2016-01-30T03:32:21.341Z, large genus of Old World aromatic herbs or subshrubs or shrubs having often woolly leaves  
"noun:01,2,04,2,18,21,004,257,",genus physostegia,2016-01-30T03:32:21.697Z, genus of North American perennial herbs  
"noun:01,2,04,2,18,21,004,258,",genus plectranthus,2016-01-30T03:32:22.307Z, large genus of ornamental flowering plants; includes some plants often placed in the genus Coleus  
"noun:01,2,04,2,18,21,004,259,",pogostemon,2016-01-30T03:32:22.692Z, genus of Asiatic shrubs or trees whose leaves yield a fragrant oil  
"noun:01,2,04,2,18,21,004,260,",prunella,2016-01-30T03:32:23.107Z, small genus of perennial mostly Eurasian having terminal spikes of small purplish or white flowers  
"noun:01,2,04,2,18,21,004,261,",pycnanthemum,2016-01-30T03:32:23.508Z, American mountain mint  
"noun:01,2,04,2,18,21,004,262,",rosmarinus,2016-01-30T03:32:24.108Z, rosemary  
"noun:01,2,04,2,18,21,004,263,",genus salvia,2016-01-30T03:32:24.349Z, large genus of shrubs and subshrubs of the mint family varying greatly in habit: sage  
"noun:01,2,04,2,18,21,004,264,",satureja,2016-01-30T03:32:27.080Z, savory  
"noun:01,2,04,2,18,21,004,265,",scutellaria,2016-01-30T03:32:27.832Z, an asterid dicot genus that includes the skullcaps  
"noun:01,2,04,2,18,21,004,266,",sideritis,2016-01-30T03:32:28.443Z, genus of woolly aromatic herbs or subshrubs or shrubs of Mediterranean region  
"noun:01,2,04,2,18,21,004,267,",solenostemon,2016-01-30T03:32:28.653Z, genus of shrubby often succulent herbs of tropical Africa and Asia; includes some plants often placed in genus Coleus  
"noun:01,2,04,2,18,21,004,268,",stachys,2016-01-30T03:32:28.840Z, large genus of usually woolly or hairy herbs or subshrubs or shrubs; temperate eastern hemisphere; tropical Australasia  
"noun:01,2,04,2,18,21,004,269,",teucrium,2016-01-30T03:32:29.444Z, large widely distributed genus of perennial herbs or shrubs or subshrubs; native to Mediterranean region to western Asia  
"noun:01,2,04,2,18,21,004,270,",thymus,2016-01-30T03:32:30.461Z, large genus of Old World mints: thyme  
"noun:01,2,04,2,18,21,004,271,",trichostema,2016-01-30T03:32:31.044Z, genus of North American aromatic herbs or subshrubs: blue curls  
"noun:01,2,04,2,18,21,004,272,",scrophularia,2016-01-30T03:32:35.350Z, type genus of Scrophulariaceae; named for the plants' supposed ability to cure scrofula: figworts  
"noun:01,2,04,2,18,21,004,273,",antirrhinum,2016-01-30T03:32:35.693Z, a genus of herbs of the family Scrophulariaceae with brightly colored irregular flowers  
"noun:01,2,04,2,18,21,004,274,",besseya,2016-01-30T03:32:36.833Z, genus of North American spring wildflowers  
"noun:01,2,04,2,18,21,004,275,",aureolaria,2016-01-30T03:32:37.353Z, small genus of North American herbs often root-parasitic and bearing golden-yellow flowers; sometimes placed in genus Gerardia  
"noun:01,2,04,2,18,21,004,276,",genus calceolaria,2016-01-30T03:32:37.845Z, large genus of tropical American herbs and shrubs with showy cymose flowers  
"noun:01,2,04,2,18,21,004,277,",castilleja,2016-01-30T03:32:38.121Z, genus of western North and South American perennials often partially parasitic on roots of grasses  
"noun:01,2,04,2,18,21,004,278,",chelone,2016-01-30T03:32:39.200Z, herbaceous perennials: shellflower  
"noun:01,2,04,2,18,21,004,279,",collinsia,2016-01-30T03:32:39.537Z, genus of hardy annual herbs of western United States  
"noun:01,2,04,2,18,21,004,280,",culver's root,2016-01-30T03:32:40.174Z, a tall perennial herb having spikes of small white or purple flowers; common in eastern North America  
"noun:01,2,04,2,18,21,004,281,",genus digitalis,2016-01-30T03:32:40.364Z, genus of Eurasian herbs having alternate leaves and racemes of showy bell-shaped flowers  
"noun:01,2,04,2,18,21,004,282,",genus gerardia,2016-01-30T03:32:40.838Z, genus of annual or perennial herbs with showy pink or purple or yellow flowers; plants often assigned to genera Aureolaria or Agalinis  
"noun:01,2,04,2,18,21,004,283,",agalinis,2016-01-30T03:32:41.242Z, semiparasitic herb with purple or white or pink flowers; grows in the United States and West Indies  
"noun:01,2,04,2,18,21,004,284,",linaria,2016-01-30T03:32:41.429Z, genus of herbs and subshrubs having showy flowers: spurred snapdragon  
"noun:01,2,04,2,18,21,004,285,",penstemon,2016-01-30T03:32:42.190Z, large genus of subshrubs or herbs having showy blue or purple or red or yellow or white flowers; mostly western North America  
"noun:01,2,04,2,18,21,004,286,",verbascum,2016-01-30T03:32:45.310Z, genus of coarse herbs and subshrubs mostly with woolly leaves  
"noun:01,2,04,2,18,21,004,287,",genus veronica,2016-01-30T03:32:46.293Z, widespread genus of herbs with pink or white or blue or purple flowers: speedwell  
"noun:01,2,04,2,18,21,004,288,",solanum,2016-01-30T03:32:48.542Z, type genus of the Solanaceae: nightshade; potato; eggplant; bittersweet  
"noun:01,2,04,2,18,21,004,289,",atropa,2016-01-30T03:32:52.726Z, belladonna  
"noun:01,2,04,2,18,21,004,290,",genus browallia,2016-01-30T03:32:53.094Z, small genus of tropical South American annuals  
"noun:01,2,04,2,18,21,004,291,",brunfelsia,2016-01-30T03:32:53.409Z, genus of tropical American shrubs grown for their flowers followed by fleshy berrylike fruits  
"noun:01,2,04,2,18,21,004,292,",brugmansia,2016-01-30T03:32:53.745Z, includes some plants often placed in the genus Datura: angel's trumpets  
"noun:01,2,04,2,18,21,004,293,",genus capsicum,2016-01-30T03:32:54.380Z, chiefly tropical perennial shrubby plants having many-seeded fruits: sweet and hot peppers  
"noun:01,2,04,2,18,21,004,294,",cestrum,2016-01-30T03:32:55.770Z, genus of fragrant tropical American shrubs  
"noun:01,2,04,2,18,21,004,295,",cyphomandra,2016-01-30T03:32:56.352Z, tree tomato  
"noun:01,2,04,2,18,21,004,296,",datura,2016-01-30T03:32:56.728Z, thorn apple  
"noun:01,2,04,2,18,21,004,297,",fabiana,2016-01-30T03:32:57.162Z, genus of South and Central American heathlike evergreen shrubs  
"noun:01,2,04,2,18,21,004,298,",hyoscyamus,2016-01-30T03:32:57.484Z, genus of poisonous herbs: henbane  
"noun:01,2,04,2,18,21,004,299,",lycium,2016-01-30T03:32:58.076Z, deciduous and evergreen shrubs often spiny; cosmopolitan in temperate and subtropical regions  
"noun:01,2,04,2,18,21,004,300,",lycopersicon,2016-01-30T03:32:58.835Z, tomatoes  
